n,kappa,law,gamma,strength,replication,method,estimate
1000,1,rademacher,1.5,2.1213203435596393,62,BGS25,2.162653577349083
1000,1,rademacher,1.5,2.1213203435596393,62,BGN11,2.1663152825331973
1000,1,rademacher,1.5,2.1213203435596393,63,Algorithm 1,2.139210892272911
1000,1,rademacher,1.5,2.1213203435596393,63,BGS25,2.143968927684387
1000,1,rademacher,1.5,2.1213203435596393,63,BGN11,2.1514215885148835
1000,1,rademacher,1.5,2.1213203435596393,64,Algorithm 1,2.1153246821024854
1000,1,rademacher,1.5,2.1213203435596393,64,BGS25,2.121259638447002
1000,1,rademacher,1.5,2.1213203435596393,64,BGN11,2.126546195664869
1000,1,rademacher,1.5,2.1213203435596393,65,Algorithm 1,2.091296975416511
1000,1,rademacher,1.5,2.1213203435596393,65,BGS25,2.0605647146942854
1000,1,rademacher,1.5,2.1213203435596393,65,BGN11,2.0634784718493373
1000,1,rademacher,1.5,2.1213203435596393,66,Algorithm 1,2.224656332423925
1000,1,rademacher,1.5,2.1213203435596393,66,BGS25,2.200784300738901
1000,1,rademacher,1.5,2.1213203435596393,66,BGN11,2.2020893945038678
1000,1,rademacher,1.5,2.1213203435596393,67,Algorithm 1,2.0838250394736098
1000,1,rademacher,1.5,2.1213203435596393,67,BGS25,2.1480774715859727
1000,1,rademacher,1.5,2.1213203435596393,67,BGN11,2.1497712417850936
1000,1,rademacher,1.5,2.1213203435596393,68,Algorithm 1,2.128437543742569
1000,1,rademacher,1.5,2.1213203435596393,68,BGS25,2.1278376246456534
1000,1,rademacher,1.5,2.1213203435596393,68,BGN11,2.1271045587717405
1000,1,rademacher,1.5,2.1213203435596393,69,Algorithm 1,2.211909185872472
1000,1,rademacher,1.5,2.1213203435596393,69,BGS25,2.18050391750484
1000,1,rademacher,1.5,2.1213203435596393,69,BGN11,2.1815798478165247
1000,1,rademacher,1.5,2.1213203435596393,70,Algorithm 1,2.089866675338789
1000,1,rademacher,1.5,2.1213203435596393,70,BGS25,2.0867693532424916
1000,1,rademacher,1.5,2.1213203435596393,70,BGN11,2.093676945033559
1000,1,rademacher,1.5,2.1213203435596393,71,Algorithm 1,2.132330106651015
1000,1,rademacher,1.5,2.1213203435596393,71,BGS25,2.1298877274904395
1000,1,rademacher,1.5,2.1213203435596393,71,BGN11,2.129417779606256
1000,1,rademacher,1.5,2.1213203435596393,72,Algorithm 1,2.159958038439527
1000,1,rademacher,1.5,2.1213203435596393,72,BGS25,2.1421035168848173
1000,1,rademacher,1.5,2.1213203435596393,72,BGN11,2.1419111025690096
1000,1,rademacher,1.5,2.1213203435596393,73,Algorithm 1,2.0241927142913303
1000,1,rademacher,1.5,2.1213203435596393,73,BGS25,2.0149989877681715
1000,1,rademacher,1.5,2.1213203435596393,73,BGN11,2.0165084833494817
1000,1,rademacher,1.5,2.1213203435596393,74,Algorithm 1,2.1042455016149204
1000,1,rademacher,1.5,2.1213203435596393,74,BGS25,2.0896045559940184
1000,1,rademacher,1.5,2.1213203435596393,74,BGN11,2.090558031390748
1000,1,rademacher,1.5,2.1213203435596393,75,Algorithm 1,2.1392292358555114
1000,1,rademacher,1.5,2.1213203435596393,75,BGS25,2.174718005104492
1000,1,rademacher,1.5,2.1213203435596393,75,BGN11,2.1732657958366453
1000,1,rademacher,1.5,2.1213203435596393,76,Algorithm 1,2.2066822708795693
1000,1,rademacher,1.5,2.1213203435596393,76,BGS25,2.174442399066417
1000,1,rademacher,1.5,2.1213203435596393,76,BGN11,2.1771319205366653
1000,1,rademacher,1.5,2.1213203435596393,77,Algorithm 1,2.124742719184179
1000,1,rademacher,1.5,2.1213203435596393,77,BGS25,2.1193504512001136
1000,1,rademacher,1.5,2.1213203435596393,77,BGN11,2.1225240769455906
1000,1,rademacher,1.5,2.1213203435596393,78,Algorithm 1,2.120021030595293
1000,1,rademacher,1.5,2.1213203435596393,78,BGS25,2.0743423942273185
1000,1,rademacher,1.5,2.1213203435596393,78,BGN11,2.0792618615513727
1000,1,rademacher,1.5,2.1213203435596393,79,Algorithm 1,2.2236676945106737
1000,1,rademacher,1.5,2.1213203435596393,79,BGS25,2.1886492790688474
1000,1,rademacher,1.5,2.1213203435596393,79,BGN11,2.1946093285910777
1000,1,rademacher,1.5,2.1213203435596393,80,Algorithm 1,2.05789424207814
1000,1,rademacher,1.5,2.1213203435596393,80,BGS25,2.099430095478341
1000,1,rademacher,1.5,2.1213203435596393,80,BGN11,2.1024822749025898
1000,1,rademacher,1.5,2.1213203435596393,81,Algorithm 1,2.1826432029858567
1000,1,rademacher,1.5,2.1213203435596393,81,BGS25,2.1761482853495258
1000,1,rademacher,1.5,2.1213203435596393,81,BGN11,2.1823973346492065
1000,1,rademacher,1.5,2.1213203435596393,82,Algorithm 1,2.038522643838868
1000,1,rademacher,1.5,2.1213203435596393,82,BGS25,2.009114468533541
1000,1,rademacher,1.5,2.1213203435596393,82,BGN11,2.0144244745903603
1000,1,rademacher,1.5,2.1213203435596393,83,Algorithm 1,2.0851783220012234
1000,1,rademacher,1.5,2.1213203435596393,83,BGS25,2.0598625233094854
1000,1,rademacher,1.5,2.1213203435596393,83,BGN11,2.0598680167575187
1000,1,rademacher,1.5,2.1213203435596393,84,Algorithm 1,1.998815563972617
1000,1,rademacher,1.5,2.1213203435596393,84,BGS25,2.057916482781129
1000,1,rademacher,1.5,2.1213203435596393,84,BGN11,2.059774222131732
1000,1,rademacher,1.5,2.1213203435596393,85,Algorithm 1,2.1661515995198286
1000,1,rademacher,1.5,2.1213203435596393,85,BGS25,2.2009618625143945
1000,1,rademacher,1.5,2.1213203435596393,85,BGN11,2.2029163795182085
1000,1,rademacher,1.5,2.1213203435596393,86,Algorithm 1,2.126593604213388
1000,1,rademacher,1.5,2.1213203435596393,86,BGS25,2.0898726411320228
1000,1,rademacher,1.5,2.1213203435596393,86,BGN11,2.0916457116844858
1000,1,rademacher,1.5,2.1213203435596393,87,Algorithm 1,2.1005512745683643
1000,1,rademacher,1.5,2.1213203435596393,87,BGS25,2.1273956168396704
1000,1,rademacher,1.5,2.1213203435596393,87,BGN11,2.1293899588228835
1000,1,rademacher,1.5,2.1213203435596393,88,Algorithm 1,2.2151597962755174
1000,1,rademacher,1.5,2.1213203435596393,88,BGS25,2.1970570924871344
1000,1,rademacher,1.5,2.1213203435596393,88,BGN11,2.203274180977431
1000,1,rademacher,1.5,2.1213203435596393,89,Algorithm 1,2.1245541618627244
1000,1,rademacher,1.5,2.1213203435596393,89,BGS25,2.1301829040120297
1000,1,rademacher,1.5,2.1213203435596393,89,BGN11,2.129368584786364
1000,1,rademacher,1.5,2.1213203435596393,90,Algorithm 1,2.1142568082601443
1000,1,rademacher,1.5,2.1213203435596393,90,BGS25,2.1033664317417546
1000,1,rademacher,1.5,2.1213203435596393,90,BGN11,2.1041336035468228
1000,1,rademacher,1.5,2.1213203435596393,91,Algorithm 1,2.0577038765615208
1000,1,rademacher,1.5,2.1213203435596393,91,BGS25,2.058719281635416
1000,1,rademacher,1.5,2.1213203435596393,91,BGN11,2.0614767722469676
1000,1,rademacher,1.5,2.1213203435596393,92,Algorithm 1,2.0909049043972723
1000,1,rademacher,1.5,2.1213203435596393,92,BGS25,2.1235517330472318
1000,1,rademacher,1.5,2.1213203435596393,92,BGN11,2.128824401592599
1000,1,rademacher,1.5,2.1213203435596393,93,Algorithm 1,1.9655014777966486
1000,1,rademacher,1.5,2.1213203435596393,93,BGS25,2.026199676271892
1000,1,rademacher,1.5,2.1213203435596393,93,BGN11,2.0291733486629706
1000,1,rademacher,1.5,2.1213203435596393,94,Algorithm 1,2.141758591531169
1000,1,rademacher,1.5,2.1213203435596393,94,BGS25,2.138172432039742
1000,1,rademacher,1.5,2.1213203435596393,94,BGN11,2.142478091428553
1000,1,rademacher,1.5,2.1213203435596393,95,Algorithm 1,2.117515708786671
1000,1,rademacher,1.5,2.1213203435596393,95,BGS25,2.124164441428629
1000,1,rademacher,1.5,2.1213203435596393,95,BGN11,2.1253012384771615
1000,1,rademacher,1.5,2.1213203435596393,96,Algorithm 1,2.03948430563236
1000,1,rademacher,1.5,2.1213203435596393,96,BGS25,2.0237009299720574
1000,1,rademacher,1.5,2.1213203435596393,96,BGN11,2.024455897853531
1000,1,rademacher,1.5,2.1213203435596393,97,Algorithm 1,2.0519675378084603
1000,1,rademacher,1.5,2.1213203435596393,97,BGS25,2.0964894740877917
1000,1,rademacher,1.5,2.1213203435596393,97,BGN11,2.099299989548889
1000,1,rademacher,1.5,2.1213203435596393,98,Algorithm 1,2.1181512949875914
1000,1,rademacher,1.5,2.1213203435596393,98,BGS25,2.1282540423596457
1000,1,rademacher,1.5,2.1213203435596393,98,BGN11,2.129555608530164
1000,1,rademacher,1.5,2.1213203435596393,99,Algorithm 1,2.1006331653649655
1000,1,rademacher,1.5,2.1213203435596393,99,BGS25,2.0503466188828186
1000,1,rademacher,1.5,2.1213203435596393,99,BGN11,2.0529627870931004
1000,1,rademacher,1.5,2.1213203435596393,100,Algorithm 1,1.9779778462805713
1000,1,rademacher,1.5,2.1213203435596393,100,BGS25,2.005127283844737
1000,1,rademacher,1.5,2.1213203435596393,100,BGN11,2.009256910276017
1000,1,rademacher,1.5,2.1213203435596393,101,Algorithm 1,2.1088600002703735
1000,1,rademacher,1.5,2.1213203435596393,101,BGS25,2.0774228878004304
1000,1,rademacher,1.5,2.1213203435596393,101,BGN11,2.0830067108001815
1000,1,rademacher,1.5,2.1213203435596393,102,Algorithm 1,2.141152943393232
1000,1,rademacher,1.5,2.1213203435596393,102,BGS25,2.1331966244222564
1000,1,rademacher,1.5,2.1213203435596393,102,BGN11,2.1381184408777782
1000,1,rademacher,1.5,2.1213203435596393,103,Algorithm 1,2.124127077925078
1000,1,rademacher,1.5,2.1213203435596393,103,BGS25,2.0759539155767093
1000,1,rademacher,1.5,2.1213203435596393,103,BGN11,2.0782391441920174
1000,1,rademacher,1.5,2.1213203435596393,104,Algorithm 1,2.223706580901234
1000,1,rademacher,1.5,2.1213203435596393,104,BGS25,2.2091318819987387
1000,1,rademacher,1.5,2.1213203435596393,104,BGN11,2.2111202519609647
1000,1,rademacher,1.5,2.1213203435596393,105,Algorithm 1,2.1816482271330577
1000,1,rademacher,1.5,2.1213203435596393,105,BGS25,2.1390072832366824
1000,1,rademacher,1.5,2.1213203435596393,105,BGN11,2.141580311040477
1000,1,rademacher,1.5,2.1213203435596393,106,Algorithm 1,1.92726901292818
1000,1,rademacher,1.5,2.1213203435596393,106,BGS25,2.0618577732374073
1000,1,rademacher,1.5,2.1213203435596393,106,BGN11,2.0686424402874506
1000,1,rademacher,1.5,2.1213203435596393,107,Algorithm 1,2.109620574695867
1000,1,rademacher,1.5,2.1213203435596393,107,BGS25,2.1271326833839823
1000,1,rademacher,1.5,2.1213203435596393,107,BGN11,2.133596120182928
1000,1,rademacher,1.5,2.1213203435596393,108,Algorithm 1,2.14075160061821
1000,1,rademacher,1.5,2.1213203435596393,108,BGS25,2.112441769367896
1000,1,rademacher,1.5,2.1213203435596393,108,BGN11,2.1211716010204964
1000,1,rademacher,1.5,2.1213203435596393,109,Algorithm 1,2.2418202258808133
1000,1,rademacher,1.5,2.1213203435596393,109,BGS25,2.2036944041804816
1000,1,rademacher,1.5,2.1213203435596393,109,BGN11,2.2066884885624485
1000,1,rademacher,1.5,2.1213203435596393,110,Algorithm 1,2.117666980540018
1000,1,rademacher,1.5,2.1213203435596393,110,BGS25,2.114375441819927
1000,1,rademacher,1.5,2.1213203435596393,110,BGN11,2.110352932731909
1000,1,rademacher,1.5,2.1213203435596393,111,Algorithm 1,2.165686442667833
1000,1,rademacher,1.5,2.1213203435596393,111,BGS25,2.1839749674844677
1000,1,rademacher,1.5,2.1213203435596393,111,BGN11,2.18854401855772
1000,1,rademacher,1.5,2.1213203435596393,112,Algorithm 1,2.113316442794009
1000,1,rademacher,1.5,2.1213203435596393,112,BGS25,2.087932088990153
1000,1,rademacher,1.5,2.1213203435596393,112,BGN11,2.0909864709884833
1000,1,rademacher,1.5,2.1213203435596393,113,Algorithm 1,2.0960262054216825
1000,1,rademacher,1.5,2.1213203435596393,113,BGS25,2.1241156382870514
1000,1,rademacher,1.5,2.1213203435596393,113,BGN11,2.128170485454856
1000,1,rademacher,1.5,2.1213203435596393,114,Algorithm 1,2.1400240856391086
1000,1,rademacher,1.5,2.1213203435596393,114,BGS25,2.158914031160136
1000,1,rademacher,1.5,2.1213203435596393,114,BGN11,2.15996818641892
1000,1,rademacher,1.5,2.1213203435596393,115,Algorithm 1,1.992564081850268
1000,1,rademacher,1.5,2.1213203435596393,115,BGS25,2.0309104999380643
1000,1,rademacher,1.5,2.1213203435596393,115,BGN11,2.0380874652430028
1000,1,rademacher,1.5,2.1213203435596393,116,Algorithm 1,2.0522220555786674
1000,1,rademacher,1.5,2.1213203435596393,116,BGS25,2.101261545525124
1000,1,rademacher,1.5,2.1213203435596393,116,BGN11,2.105553454983511
1000,1,rademacher,1.5,2.1213203435596393,117,Algorithm 1,2.0340598928588225
1000,1,rademacher,1.5,2.1213203435596393,117,BGS25,2.042293057828975
1000,1,rademacher,1.5,2.1213203435596393,117,BGN11,2.042168335660858
1000,1,rademacher,1.5,2.1213203435596393,118,Algorithm 1,2.099277208083094
1000,1,rademacher,1.5,2.1213203435596393,118,BGS25,2.1158090286127345
1000,1,rademacher,1.5,2.1213203435596393,118,BGN11,2.1165373327797883
1000,1,rademacher,1.5,2.1213203435596393,119,Algorithm 1,2.1228573853990977
1000,1,rademacher,1.5,2.1213203435596393,119,BGS25,2.0942770262652655
1000,1,rademacher,1.5,2.1213203435596393,119,BGN11,2.0962286932011476
1000,1,rademacher,1.5,2.1213203435596393,120,Algorithm 1,2.1352918052493575
1000,1,rademacher,1.5,2.1213203435596393,120,BGS25,2.1903059169381796
1000,1,rademacher,1.5,2.1213203435596393,120,BGN11,2.194283667549581
1000,1,rademacher,1.5,2.1213203435596393,121,Algorithm 1,2.053715426082643
1000,1,rademacher,1.5,2.1213203435596393,121,BGS25,2.0402115509029164
1000,1,rademacher,1.5,2.1213203435596393,121,BGN11,2.0441696364732693
1000,1,rademacher,1.5,2.1213203435596393,122,Algorithm 1,2.208009111347468
1000,1,rademacher,1.5,2.1213203435596393,122,BGS25,2.2251495897948423
1000,1,rademacher,1.5,2.1213203435596393,122,BGN11,2.2301048918359667
1000,1,rademacher,1.5,2.1213203435596393,123,Algorithm 1,2.2169184027084836
1000,1,rademacher,1.5,2.1213203435596393,123,BGS25,2.209360640631064
1000,1,rademacher,1.5,2.1213203435596393,123,BGN11,2.209636178609826
1000,1,rademacher,1.5,2.1213203435596393,124,Algorithm 1,2.1323477415918406
1000,1,rademacher,1.5,2.1213203435596393,124,BGS25,2.0988908596019646
1000,1,rademacher,1.5,2.1213203435596393,124,BGN11,2.1045405470169207
1000,1,rademacher,1.5,2.1213203435596393,125,Algorithm 1,2.1725078192190663
1000,1,rademacher,1.5,2.1213203435596393,125,BGS25,2.192733049404754
1000,1,rademacher,1.5,2.1213203435596393,125,BGN11,2.1943754004326226
1000,1,rademacher,1.5,2.1213203435596393,126,Algorithm 1,2.199175275667752
1000,1,rademacher,1.5,2.1213203435596393,126,BGS25,2.1839970389394905
1000,1,rademacher,1.5,2.1213203435596393,126,BGN11,2.1862233691950523
1000,1,rademacher,1.5,2.1213203435596393,127,Algorithm 1,2.1207363065160556
1000,1,rademacher,1.5,2.1213203435596393,127,BGS25,2.0807094699738578
1000,1,rademacher,1.5,2.1213203435596393,127,BGN11,2.0860588914065197
1000,1,rademacher,1.5,2.1213203435596393,128,Algorithm 1,2.1662823485729708
1000,1,rademacher,1.5,2.1213203435596393,128,BGS25,2.1682580443865977
1000,1,rademacher,1.5,2.1213203435596393,128,BGN11,2.168115208934404
1000,1,rademacher,1.5,2.1213203435596393,129,Algorithm 1,2.1115009960407893
1000,1,rademacher,1.5,2.1213203435596393,129,BGS25,2.127829085838952
1000,1,rademacher,1.5,2.1213203435596393,129,BGN11,2.1257276197590778
1000,1,rademacher,1.5,2.1213203435596393,130,Algorithm 1,2.107218787573627
1000,1,rademacher,1.5,2.1213203435596393,130,BGS25,2.102177086515381
1000,1,rademacher,1.5,2.1213203435596393,130,BGN11,2.1054353813091597
1000,1,rademacher,1.5,2.1213203435596393,131,Algorithm 1,2.0723466808804893
1000,1,rademacher,1.5,2.1213203435596393,131,BGS25,2.067357266818754
1000,1,rademacher,1.5,2.1213203435596393,131,BGN11,2.0699036755861475
1000,1,rademacher,1.5,2.1213203435596393,132,Algorithm 1,2.122404983741937
1000,1,rademacher,1.5,2.1213203435596393,132,BGS25,2.1051025720718615
1000,1,rademacher,1.5,2.1213203435596393,132,BGN11,2.111778765910963
1000,1,rademacher,1.5,2.1213203435596393,133,Algorithm 1,2.055262319325327
1000,1,rademacher,1.5,2.1213203435596393,133,BGS25,2.1154796379014336
1000,1,rademacher,1.5,2.1213203435596393,133,BGN11,2.1193334830023014
1000,1,rademacher,1.5,2.1213203435596393,134,Algorithm 1,2.1784468835125645
1000,1,rademacher,1.5,2.1213203435596393,134,BGS25,2.1699445571979012
1000,1,rademacher,1.5,2.1213203435596393,134,BGN11,2.177505691430128
1000,1,rademacher,1.5,2.1213203435596393,135,Algorithm 1,2.0223402092496547
1000,1,rademacher,1.5,2.1213203435596393,135,BGS25,2.013031124886304
1000,1,rademacher,1.5,2.1213203435596393,135,BGN11,2.01911640840443
1000,1,rademacher,1.5,2.1213203435596393,136,Algorithm 1,2.0865265036791873
1000,1,rademacher,1.5,2.1213203435596393,136,BGS25,2.1142131788200396
1000,1,rademacher,1.5,2.1213203435596393,136,BGN11,2.1156935110892383
1000,1,rademacher,1.5,2.1213203435596393,137,Algorithm 1,2.041078473874049
1000,1,rademacher,1.5,2.1213203435596393,137,BGS25,2.0709573501170473
1000,1,rademacher,1.5,2.1213203435596393,137,BGN11,2.071796480696545
1000,1,rademacher,1.5,2.1213203435596393,138,Algorithm 1,2.0750645801554883
1000,1,rademacher,1.5,2.1213203435596393,138,BGS25,2.0874229457896467
1000,1,rademacher,1.5,2.1213203435596393,138,BGN11,2.092397947536538
1000,1,rademacher,1.5,2.1213203435596393,139,Algorithm 1,2.116280133002111
1000,1,rademacher,1.5,2.1213203435596393,139,BGS25,2.1357503200657137
1000,1,rademacher,1.5,2.1213203435596393,139,BGN11,2.13954635012361
1000,1,rademacher,1.5,2.1213203435596393,140,Algorithm 1,2.020912436843449
1000,1,rademacher,1.5,2.1213203435596393,140,BGS25,1.9909133386190634
1000,1,rademacher,1.5,2.1213203435596393,140,BGN11,1.9983142288990112
1000,1,rademacher,1.5,2.1213203435596393,141,Algorithm 1,1.9912404220939324
1000,1,rademacher,1.5,2.1213203435596393,141,BGS25,2.0715537271917532
1000,1,rademacher,1.5,2.1213203435596393,141,BGN11,2.0771559881357646
1000,1,rademacher,1.5,2.1213203435596393,142,Algorithm 1,2.1760346315016297
1000,1,rademacher,1.5,2.1213203435596393,142,BGS25,2.110340086390158
1000,1,rademacher,1.5,2.1213203435596393,142,BGN11,2.11515267489712
1000,1,rademacher,1.5,2.1213203435596393,143,Algorithm 1,2.046139439053735
1000,1,rademacher,1.5,2.1213203435596393,143,BGS25,2.0630922817387596
1000,1,rademacher,1.5,2.1213203435596393,143,BGN11,2.065660932388944
1000,1,rademacher,1.5,2.1213203435596393,144,Algorithm 1,2.1577547907702344
1000,1,rademacher,1.5,2.1213203435596393,144,BGS25,2.134412397935624
1000,1,rademacher,1.5,2.1213203435596393,144,BGN11,2.13542132948769
1000,1,rademacher,1.5,2.1213203435596393,145,Algorithm 1,2.1384073530364645
1000,1,rademacher,1.5,2.1213203435596393,145,BGS25,2.138864298057988
1000,1,rademacher,1.5,2.1213203435596393,145,BGN11,2.1413726808212545
1000,1,rademacher,1.5,2.1213203435596393,146,Algorithm 1,2.027275402675847
1000,1,rademacher,1.5,2.1213203435596393,146,BGS25,2.107219519305328
1000,1,rademacher,1.5,2.1213203435596393,146,BGN11,2.106459376204936
1000,1,rademacher,1.5,2.1213203435596393,147,Algorithm 1,2.1784728258857435
1000,1,rademacher,1.5,2.1213203435596393,147,BGS25,2.175392355670997
1000,1,rademacher,1.5,2.1213203435596393,147,BGN11,2.173873398279645
1000,1,rademacher,1.5,2.1213203435596393,148,Algorithm 1,2.1983752341318064
1000,1,rademacher,1.5,2.1213203435596393,148,BGS25,2.1776260211455982
1000,1,rademacher,1.5,2.1213203435596393,148,BGN11,2.177369305697358
1000,1,rademacher,1.5,2.1213203435596393,149,Algorithm 1,2.116029360555274
1000,1,rademacher,1.5,2.1213203435596393,149,BGS25,2.1415099399099793
1000,1,rademacher,1.5,2.1213203435596393,149,BGN11,2.1462466058879395
1000,1,rademacher,1.5,2.1213203435596393,150,Algorithm 1,2.1481001232116923
1000,1,rademacher,1.5,2.1213203435596393,150,BGS25,2.155285992521022
1000,1,rademacher,1.5,2.1213203435596393,150,BGN11,2.1588384728453778
1000,1,rademacher,1.5,2.1213203435596393,151,Algorithm 1,2.126226872467708
1000,1,rademacher,1.5,2.1213203435596393,151,BGS25,2.157855978486659
1000,1,rademacher,1.5,2.1213203435596393,151,BGN11,2.16474945841257
1000,1,rademacher,1.5,2.1213203435596393,152,Algorithm 1,2.0400666045466966
1000,1,rademacher,1.5,2.1213203435596393,152,BGS25,2.0591604757490463
1000,1,rademacher,1.5,2.1213203435596393,152,BGN11,2.0680398855606748
1000,1,rademacher,1.5,2.1213203435596393,153,Algorithm 1,2.047979995624421
1000,1,rademacher,1.5,2.1213203435596393,153,BGS25,2.0264864951011616
1000,1,rademacher,1.5,2.1213203435596393,153,BGN11,2.0301863285870554
1000,1,rademacher,1.5,2.1213203435596393,154,Algorithm 1,2.201936376797411
1000,1,rademacher,1.5,2.1213203435596393,154,BGS25,2.1534982364785686
1000,1,rademacher,1.5,2.1213203435596393,154,BGN11,2.1549995295529096
1000,1,rademacher,1.5,2.1213203435596393,155,Algorithm 1,2.1951253582751735
1000,1,rademacher,1.5,2.1213203435596393,155,BGS25,2.189678178499915
1000,1,rademacher,1.5,2.1213203435596393,155,BGN11,2.1950693737854823
1000,1,rademacher,1.5,2.1213203435596393,156,Algorithm 1,1.9930226647957772
1000,1,rademacher,1.5,2.1213203435596393,156,BGS25,2.0612854237508778
1000,1,rademacher,1.5,2.1213203435596393,156,BGN11,2.062950279625159
1000,1,rademacher,1.5,2.1213203435596393,157,Algorithm 1,2.0682568080858226
1000,1,rademacher,1.5,2.1213203435596393,157,BGS25,2.0982812708591627
