n,p,kappa,law,gamma,strength,replication,method,estimate
1000,600,1,gaussian,1.5,1.8669989318654328,417,Algorithm 3,1.9214207149516236
1000,600,1,gaussian,1.5,1.8669989318654328,417,SN13,1.9066763446911923
1000,600,1,gaussian,1.5,1.8669989318654328,417,OptShrink,1.9107348033922362
1000,600,1,gaussian,1.5,1.8669989318654328,418,Algorithm 3,1.7873462142028587
1000,600,1,gaussian,1.5,1.8669989318654328,418,SN13,1.8155584260806035
1000,600,1,gaussian,1.5,1.8669989318654328,418,OptShrink,1.8192011596404707
1000,600,1,gaussian,1.5,1.8669989318654328,419,Algorithm 3,1.8570007548821974
1000,600,1,gaussian,1.5,1.8669989318654328,419,SN13,1.8624098837045733
1000,600,1,gaussian,1.5,1.8669989318654328,419,OptShrink,1.8662039539307111
1000,600,1,gaussian,1.5,1.8669989318654328,420,Algorithm 3,1.7728132200148674
1000,600,1,gaussian,1.5,1.8669989318654328,420,SN13,1.7740562813081873
1000,600,1,gaussian,1.5,1.8669989318654328,420,OptShrink,1.7777955522295448
1000,600,1,gaussian,1.5,1.8669989318654328,421,Algorithm 3,1.8379338076645297
1000,600,1,gaussian,1.5,1.8669989318654328,421,SN13,1.798570017611194
1000,600,1,gaussian,1.5,1.8669989318654328,421,OptShrink,1.8024048442418352
1000,600,1,gaussian,1.5,1.8669989318654328,422,Algorithm 3,1.7870408753240432
1000,600,1,gaussian,1.5,1.8669989318654328,422,SN13,1.8078430081730767
1000,600,1,gaussian,1.5,1.8669989318654328,422,OptShrink,1.8108637263986986
1000,600,1,gaussian,1.5,1.8669989318654328,423,Algorithm 3,1.904601928505167
1000,600,1,gaussian,1.5,1.8669989318654328,423,SN13,1.8919369907820196
1000,600,1,gaussian,1.5,1.8669989318654328,423,OptShrink,1.8958268424022506
1000,600,1,gaussian,1.5,1.8669989318654328,424,Algorithm 3,1.8176404786721514
1000,600,1,gaussian,1.5,1.8669989318654328,424,SN13,1.8381231339376494
1000,600,1,gaussian,1.5,1.8669989318654328,424,OptShrink,1.8415964864281218
1000,600,1,gaussian,1.5,1.8669989318654328,425,Algorithm 3,1.8291713589330865
1000,600,1,gaussian,1.5,1.8669989318654328,425,SN13,1.8306578533142976
1000,600,1,gaussian,1.5,1.8669989318654328,425,OptShrink,1.8345810862737664
1000,600,1,gaussian,1.5,1.8669989318654328,426,Algorithm 3,1.8781488202331875
1000,600,1,gaussian,1.5,1.8669989318654328,426,SN13,1.9015951579714114
1000,600,1,gaussian,1.5,1.8669989318654328,426,OptShrink,1.905084610649854
1000,600,1,gaussian,1.5,1.8669989318654328,427,Algorithm 3,1.8641626343530098
1000,600,1,gaussian,1.5,1.8669989318654328,427,SN13,1.8697241713004091
1000,600,1,gaussian,1.5,1.8669989318654328,427,OptShrink,1.8734093220634238
1000,600,1,gaussian,1.5,1.8669989318654328,428,Algorithm 3,1.916745789217798
1000,600,1,gaussian,1.5,1.8669989318654328,428,SN13,1.898912788995797
1000,600,1,gaussian,1.5,1.8669989318654328,428,OptShrink,1.902703234925218
1000,600,1,gaussian,1.5,1.8669989318654328,429,Algorithm 3,1.8605648414139357
1000,600,1,gaussian,1.5,1.8669989318654328,429,SN13,1.8577650664888634
1000,600,1,gaussian,1.5,1.8669989318654328,429,OptShrink,1.8617236026459116
1000,600,1,gaussian,1.5,1.8669989318654328,430,Algorithm 3,1.8092231699421406
1000,600,1,gaussian,1.5,1.8669989318654328,430,SN13,1.8373735865620995
1000,600,1,gaussian,1.5,1.8669989318654328,430,OptShrink,1.841861113892322
1000,600,1,gaussian,1.5,1.8669989318654328,431,Algorithm 3,1.8341278511943369
1000,600,1,gaussian,1.5,1.8669989318654328,431,SN13,1.8407046774049451
1000,600,1,gaussian,1.5,1.8669989318654328,431,OptShrink,1.8446700022721172
1000,600,1,gaussian,1.5,1.8669989318654328,432,Algorithm 3,1.8098331944115704
1000,600,1,gaussian,1.5,1.8669989318654328,432,SN13,1.8155554435058472
1000,600,1,gaussian,1.5,1.8669989318654328,432,OptShrink,1.8190321552125324
1000,600,1,gaussian,1.5,1.8669989318654328,433,Algorithm 3,1.8343810876674544
1000,600,1,gaussian,1.5,1.8669989318654328,433,SN13,1.8213947974108726
1000,600,1,gaussian,1.5,1.8669989318654328,433,OptShrink,1.8256262119475721
1000,600,1,gaussian,1.5,1.8669989318654328,434,Algorithm 3,1.7938677040945843
1000,600,1,gaussian,1.5,1.8669989318654328,434,SN13,1.7832298428992652
1000,600,1,gaussian,1.5,1.8669989318654328,434,OptShrink,1.7869961591066654
1000,600,1,gaussian,1.5,1.8669989318654328,435,Algorithm 3,1.8905392734611979
1000,600,1,gaussian,1.5,1.8669989318654328,435,SN13,1.9029648982146241
1000,600,1,gaussian,1.5,1.8669989318654328,435,OptShrink,1.9069198019359046
1000,600,1,gaussian,1.5,1.8669989318654328,436,Algorithm 3,1.9529390032288783
1000,600,1,gaussian,1.5,1.8669989318654328,436,SN13,1.9279280634718345
1000,600,1,gaussian,1.5,1.8669989318654328,436,OptShrink,1.9324239032334898
1000,600,1,gaussian,1.5,1.8669989318654328,437,Algorithm 3,1.8748007010173329
1000,600,1,gaussian,1.5,1.8669989318654328,437,SN13,1.872709372904337
1000,600,1,gaussian,1.5,1.8669989318654328,437,OptShrink,1.8767709718909968
1000,600,1,gaussian,1.5,1.8669989318654328,438,Algorithm 3,1.8378898716414394
1000,600,1,gaussian,1.5,1.8669989318654328,438,SN13,1.8593473665098375
1000,600,1,gaussian,1.5,1.8669989318654328,438,OptShrink,1.863247023773737
1000,600,1,gaussian,1.5,1.8669989318654328,439,Algorithm 3,1.8266564875112905
1000,600,1,gaussian,1.5,1.8669989318654328,439,SN13,1.844052382686237
1000,600,1,gaussian,1.5,1.8669989318654328,439,OptShrink,1.8479028569464984
1000,600,1,gaussian,1.5,1.8669989318654328,440,Algorithm 3,1.8259224693280705
1000,600,1,gaussian,1.5,1.8669989318654328,440,SN13,1.8407828972838216
1000,600,1,gaussian,1.5,1.8669989318654328,440,OptShrink,1.8449921192656284
1000,600,1,gaussian,1.5,1.8669989318654328,441,Algorithm 3,1.8644435736144183
1000,600,1,gaussian,1.5,1.8669989318654328,441,SN13,1.8737661507141121
1000,600,1,gaussian,1.5,1.8669989318654328,441,OptShrink,1.8775851974949038
1000,600,1,gaussian,1.5,1.8669989318654328,442,Algorithm 3,1.8941290737478003
1000,600,1,gaussian,1.5,1.8669989318654328,442,SN13,1.852842875063051
1000,600,1,gaussian,1.5,1.8669989318654328,442,OptShrink,1.8567803524108897
1000,600,1,gaussian,1.5,1.8669989318654328,443,Algorithm 3,1.7774539667878568
1000,600,1,gaussian,1.5,1.8669989318654328,443,SN13,1.7802839318260655
1000,600,1,gaussian,1.5,1.8669989318654328,443,OptShrink,1.7840909138356325
1000,600,1,gaussian,1.5,1.8669989318654328,444,Algorithm 3,1.9421030361946592
1000,600,1,gaussian,1.5,1.8669989318654328,444,SN13,1.9485513045171767
1000,600,1,gaussian,1.5,1.8669989318654328,444,OptShrink,1.952729895832664
1000,600,1,gaussian,1.5,1.8669989318654328,445,Algorithm 3,1.8608654837029395
1000,600,1,gaussian,1.5,1.8669989318654328,445,SN13,1.8842314071614086
1000,600,1,gaussian,1.5,1.8669989318654328,445,OptShrink,1.8877134437891696
1000,600,1,gaussian,1.5,1.8669989318654328,446,Algorithm 3,1.9269669310533555
1000,600,1,gaussian,1.5,1.8669989318654328,446,SN13,1.8786417878441939
1000,600,1,gaussian,1.5,1.8669989318654328,446,OptShrink,1.882739904206279
1000,600,1,gaussian,1.5,1.8669989318654328,447,Algorithm 3,1.8618656034473593
1000,600,1,gaussian,1.5,1.8669989318654328,447,SN13,1.8869466871588736
1000,600,1,gaussian,1.5,1.8669989318654328,447,OptShrink,1.891170458094373
1000,600,1,gaussian,1.5,1.8669989318654328,448,Algorithm 3,1.7892737665235479
1000,600,1,gaussian,1.5,1.8669989318654328,448,SN13,1.83292372088063
1000,600,1,gaussian,1.5,1.8669989318654328,448,OptShrink,1.836651863688591
1000,600,1,gaussian,1.5,1.8669989318654328,449,Algorithm 3,1.863320694764854
1000,600,1,gaussian,1.5,1.8669989318654328,449,SN13,1.8550756634980623
1000,600,1,gaussian,1.5,1.8669989318654328,449,OptShrink,1.8586379669904685
1000,600,1,gaussian,1.5,1.8669989318654328,450,Algorithm 3,1.82573265869217
1000,600,1,gaussian,1.5,1.8669989318654328,450,SN13,1.8445353792907089
1000,600,1,gaussian,1.5,1.8669989318654328,450,OptShrink,1.8481825308031474
1000,600,1,gaussian,1.5,1.8669989318654328,451,Algorithm 3,1.80350598188001
1000,600,1,gaussian,1.5,1.8669989318654328,451,SN13,1.8265594648461974
1000,600,1,gaussian,1.5,1.8669989318654328,451,OptShrink,1.8306762004015056
1000,600,1,gaussian,1.5,1.8669989318654328,452,Algorithm 3,1.8029209606977945
1000,600,1,gaussian,1.5,1.8669989318654328,452,SN13,1.8035481615572464
1000,600,1,gaussian,1.5,1.8669989318654328,452,OptShrink,1.8069432486698003
1000,600,1,gaussian,1.5,1.8669989318654328,453,Algorithm 3,1.8481448113632295
1000,600,1,gaussian,1.5,1.8669989318654328,453,SN13,1.8785000260554718
1000,600,1,gaussian,1.5,1.8669989318654328,453,OptShrink,1.8830025101236452
1000,600,1,gaussian,1.5,1.8669989318654328,454,Algorithm 3,1.8523267702080202
1000,600,1,gaussian,1.5,1.8669989318654328,454,SN13,1.8563534453008492
1000,600,1,gaussian,1.5,1.8669989318654328,454,OptShrink,1.8608382851534255
1000,600,1,gaussian,1.5,1.8669989318654328,455,Algorithm 3,1.8965087784545966
1000,600,1,gaussian,1.5,1.8669989318654328,455,SN13,1.9201455526987892
1000,600,1,gaussian,1.5,1.8669989318654328,455,OptShrink,1.9237668405661426
1000,600,1,gaussian,1.5,1.8669989318654328,456,Algorithm 3,1.9053625964372078
1000,600,1,gaussian,1.5,1.8669989318654328,456,SN13,1.8749035617438274
1000,600,1,gaussian,1.5,1.8669989318654328,456,OptShrink,1.8780207447445973
1000,600,1,gaussian,1.5,1.8669989318654328,457,Algorithm 3,1.877886976939747
1000,600,1,gaussian,1.5,1.8669989318654328,457,SN13,1.9196997282847905
1000,600,1,gaussian,1.5,1.8669989318654328,457,OptShrink,1.9232344754301292
1000,600,1,gaussian,1.5,1.8669989318654328,458,Algorithm 3,1.8859377774985646
1000,600,1,gaussian,1.5,1.8669989318654328,458,SN13,1.8673036706576231
1000,600,1,gaussian,1.5,1.8669989318654328,458,OptShrink,1.871405109122323
1000,600,1,gaussian,1.5,1.8669989318654328,459,Algorithm 3,1.9327936338199874
1000,600,1,gaussian,1.5,1.8669989318654328,459,SN13,1.890072972549606
1000,600,1,gaussian,1.5,1.8669989318654328,459,OptShrink,1.8943463107970222
1000,600,1,gaussian,1.5,1.8669989318654328,460,Algorithm 3,1.9095001031638816
1000,600,1,gaussian,1.5,1.8669989318654328,460,SN13,1.908759810400625
1000,600,1,gaussian,1.5,1.8669989318654328,460,OptShrink,1.9134170425858463
1000,600,1,gaussian,1.5,1.8669989318654328,461,Algorithm 3,1.8448556038803592
1000,600,1,gaussian,1.5,1.8669989318654328,461,SN13,1.8809938483477497
1000,600,1,gaussian,1.5,1.8669989318654328,461,OptShrink,1.8851407016161945
1000,600,1,gaussian,1.5,1.8669989318654328,462,Algorithm 3,1.8985046125996166
1000,600,1,gaussian,1.5,1.8669989318654328,462,SN13,1.9008109338921513
1000,600,1,gaussian,1.5,1.8669989318654328,462,OptShrink,1.9047816166150573
1000,600,1,gaussian,1.5,1.8669989318654328,463,Algorithm 3,1.888444735314021
1000,600,1,gaussian,1.5,1.8669989318654328,463,SN13,1.8960734574744222
1000,600,1,gaussian,1.5,1.8669989318654328,463,OptShrink,1.9000989452856534
1000,600,1,gaussian,1.5,1.8669989318654328,464,Algorithm 3,1.8382146168983744
1000,600,1,gaussian,1.5,1.8669989318654328,464,SN13,1.8487700557072182
1000,600,1,gaussian,1.5,1.8669989318654328,464,OptShrink,1.853261417187023
1000,600,1,gaussian,1.5,1.8669989318654328,465,Algorithm 3,1.8182458535056578
1000,600,1,gaussian,1.5,1.8669989318654328,465,SN13,1.8069300667927424
1000,600,1,gaussian,1.5,1.8669989318654328,465,OptShrink,1.8109712872611339
1000,600,1,gaussian,1.5,1.8669989318654328,466,Algorithm 3,1.8363209054210883
1000,600,1,gaussian,1.5,1.8669989318654328,466,SN13,1.8676687196008932
1000,600,1,gaussian,1.5,1.8669989318654328,466,OptShrink,1.871510920774994
1000,600,1,gaussian,1.5,1.8669989318654328,467,Algorithm 3,1.9196067759481266
1000,600,1,gaussian,1.5,1.8669989318654328,467,SN13,1.9294632517692802
1000,600,1,gaussian,1.5,1.8669989318654328,467,OptShrink,1.9335012363121367
1000,600,1,gaussian,1.5,1.8669989318654328,468,Algorithm 3,1.819055387007368
1000,600,1,gaussian,1.5,1.8669989318654328,468,SN13,1.7962515350845665
1000,600,1,gaussian,1.5,1.8669989318654328,468,OptShrink,1.8005869644368755
1000,600,1,gaussian,1.5,1.8669989318654328,469,Algorithm 3,1.8655005290996634
1000,600,1,gaussian,1.5,1.8669989318654328,469,SN13,1.8625561909053323
1000,600,1,gaussian,1.5,1.8669989318654328,469,OptShrink,1.8667768978474224
1000,600,1,gaussian,1.5,1.8669989318654328,470,Algorithm 3,1.8281686620027389
1000,600,1,gaussian,1.5,1.8669989318654328,470,SN13,1.849874770979961
1000,600,1,gaussian,1.5,1.8669989318654328,470,OptShrink,1.8535304679210962
1000,600,1,gaussian,1.5,1.8669989318654328,471,Algorithm 3,1.9235004786696885
1000,600,1,gaussian,1.5,1.8669989318654328,471,SN13,1.8905094485120875
1000,600,1,gaussian,1.5,1.8669989318654328,471,OptShrink,1.8947731525327367
1000,600,1,gaussian,1.5,1.8669989318654328,472,Algorithm 3,1.7367375847869393
1000,600,1,gaussian,1.5,1.8669989318654328,472,SN13,1.7599983447982794
1000,600,1,gaussian,1.5,1.8669989318654328,472,OptShrink,1.7639864259130853
1000,600,1,gaussian,1.5,1.8669989318654328,473,Algorithm 3,1.884475009874058
1000,600,1,gaussian,1.5,1.8669989318654328,473,SN13,1.8644140327373404
1000,600,1,gaussian,1.5,1.8669989318654328,473,OptShrink,1.8684542275480165
1000,600,1,gaussian,1.5,1.8669989318654328,474,Algorithm 3,1.8724929160791468
1000,600,1,gaussian,1.5,1.8669989318654328,474,SN13,1.8670516304079363
1000,600,1,gaussian,1.5,1.8669989318654328,474,OptShrink,1.8708805783579927
1000,600,1,gaussian,1.5,1.8669989318654328,475,Algorithm 3,1.8993779017112662
1000,600,1,gaussian,1.5,1.8669989318654328,475,SN13,1.8868032519893008
1000,600,1,gaussian,1.5,1.8669989318654328,475,OptShrink,1.8903692073542715
1000,600,1,gaussian,1.5,1.8669989318654328,476,Algorithm 3,1.784227112781453
1000,600,1,gaussian,1.5,1.8669989318654328,476,SN13,1.7969992540115454
1000,600,1,gaussian,1.5,1.8669989318654328,476,OptShrink,1.800975530771833
1000,600,1,gaussian,1.5,1.8669989318654328,477,Algorithm 3,1.8535104450400401
1000,600,1,gaussian,1.5,1.8669989318654328,477,SN13,1.8614167438316445
1000,600,1,gaussian,1.5,1.8669989318654328,477,OptShrink,1.8651880105912604
1000,600,1,gaussian,1.5,1.8669989318654328,478,Algorithm 3,1.8851344451167416
1000,600,1,gaussian,1.5,1.8669989318654328,478,SN13,1.8834156017293984
1000,600,1,gaussian,1.5,1.8669989318654328,478,OptShrink,1.887208991037146
1000,600,1,gaussian,1.5,1.8669989318654328,479,Algorithm 3,1.8506848484563274
1000,600,1,gaussian,1.5,1.8669989318654328,479,SN13,1.857400181595737
1000,600,1,gaussian,1.5,1.8669989318654328,479,OptShrink,1.861519344099843
1000,600,1,gaussian,1.5,1.8669989318654328,480,Algorithm 3,1.9459781290548774
1000,600,1,gaussian,1.5,1.8669989318654328,480,SN13,1.9029014448317656
1000,600,1,gaussian,1.5,1.8669989318654328,480,OptShrink,1.9073053269131202
1000,600,1,gaussian,1.5,1.8669989318654328,481,Algorithm 3,1.8885723092817
1000,600,1,gaussian,1.5,1.8669989318654328,481,SN13,1.872178515841875
1000,600,1,gaussian,1.5,1.8669989318654328,481,OptShrink,1.8759353064537863
1000,600,1,gaussian,1.5,1.8669989318654328,482,Algorithm 3,1.8114639082348427
1000,600,1,gaussian,1.5,1.8669989318654328,482,SN13,1.8217782702737821
1000,600,1,gaussian,1.5,1.8669989318654328,482,OptShrink,1.8252873282440925
1000,600,1,gaussian,1.5,1.8669989318654328,483,Algorithm 3,1.9401642415070433
1000,600,1,gaussian,1.5,1.8669989318654328,483,SN13,1.9477657865377376
1000,600,1,gaussian,1.5,1.8669989318654328,483,OptShrink,1.9517361538623101
1000,600,1,gaussian,1.5,1.8669989318654328,484,Algorithm 3,1.8611911128912593
1000,600,1,gaussian,1.5,1.8669989318654328,484,SN13,1.818996641607239
1000,600,1,gaussian,1.5,1.8669989318654328,484,OptShrink,1.82255654690679
1000,600,1,gaussian,1.5,1.8669989318654328,485,Algorithm 3,1.9497600455994364
1000,600,1,gaussian,1.5,1.8669989318654328,485,SN13,1.9531210747260468
1000,600,1,gaussian,1.5,1.8669989318654328,485,OptShrink,1.9571534145891807
1000,600,1,gaussian,1.5,1.8669989318654328,486,Algorithm 3,1.8912671306039626
1000,600,1,gaussian,1.5,1.8669989318654328,486,SN13,1.874651397079049
1000,600,1,gaussian,1.5,1.8669989318654328,486,OptShrink,1.8786557369493455
1000,600,1,gaussian,1.5,1.8669989318654328,487,Algorithm 3,1.8326644874694813
1000,600,1,gaussian,1.5,1.8669989318654328,487,SN13,1.8495217727213855
1000,600,1,gaussian,1.5,1.8669989318654328,487,OptShrink,1.8539317014488357
1000,600,1,gaussian,1.5,1.8669989318654328,488,Algorithm 3,1.8828110247982859
1000,600,1,gaussian,1.5,1.8669989318654328,488,SN13,1.8373621214707025
1000,600,1,gaussian,1.5,1.8669989318654328,488,OptShrink,1.8413728913063836
1000,600,1,gaussian,1.5,1.8669989318654328,489,Algorithm 3,1.8833560010287702
1000,600,1,gaussian,1.5,1.8669989318654328,489,SN13,1.8847614219981361
1000,600,1,gaussian,1.5,1.8669989318654328,489,OptShrink,1.8883917423141934
1000,600,1,gaussian,1.5,1.8669989318654328,490,Algorithm 3,1.9160483137726523
1000,600,1,gaussian,1.5,1.8669989318654328,490,SN13,1.9167532232719047
1000,600,1,gaussian,1.5,1.8669989318654328,490,OptShrink,1.9212929349833594
1000,600,1,gaussian,1.5,1.8669989318654328,491,Algorithm 3,1.8550489952858602
1000,600,1,gaussian,1.5,1.8669989318654328,491,SN13,1.836479590610589
1000,600,1,gaussian,1.5,1.8669989318654328,491,OptShrink,1.8400671743884838
1000,600,1,gaussian,1.5,1.8669989318654328,492,Algorithm 3,1.8578848120046751
1000,600,1,gaussian,1.5,1.8669989318654328,492,SN13,1.8965398813005043
1000,600,1,gaussian,1.5,1.8669989318654328,492,OptShrink,1.9001350990869532
1000,600,1,gaussian,1.5,1.8669989318654328,493,Algorithm 3,1.799085525197207
1000,600,1,gaussian,1.5,1.8669989318654328,493,SN13,1.7951622116662989
1000,600,1,gaussian,1.5,1.8669989318654328,493,OptShrink,1.798053893932536
1000,600,1,gaussian,1.5,1.8669989318654328,494,Algorithm 3,1.8540245994972384
1000,600,1,gaussian,1.5,1.8669989318654328,494,SN13,1.9027251628231878
1000,600,1,gaussian,1.5,1.8669989318654328,494,OptShrink,1.9058437769828915
1000,600,1,gaussian,1.5,1.8669989318654328,495,Algorithm 3,1.8872068984684363
1000,600,1,gaussian,1.5,1.8669989318654328,495,SN13,1.9010845685301156
1000,600,1,gaussian,1.5,1.8669989318654328,495,OptShrink,1.904622714338948
1000,600,1,gaussian,1.5,1.8669989318654328,496,Algorithm 3,1.806982419081241
1000,600,1,gaussian,1.5,1.8669989318654328,496,SN13,1.8512952861945455
1000,600,1,gaussian,1.5,1.8669989318654328,496,OptShrink,1.855044429458132
1000,600,1,gaussian,1.5,1.8669989318654328,497,Algorithm 3,1.8666718895738303
1000,600,1,gaussian,1.5,1.8669989318654328,497,SN13,1.868606550283112
1000,600,1,gaussian,1.5,1.8669989318654328,497,OptShrink,1.8723984010531072
1000,600,1,gaussian,1.5,1.8669989318654328,498,Algorithm 3,1.8483176757356046
1000,600,1,gaussian,1.5,1.8669989318654328,498,SN13,1.835795491354182
1000,600,1,gaussian,1.5,1.8669989318654328,498,OptShrink,1.8397478896552428
1000,600,1,gaussian,1.5,1.8669989318654328,499,Algorithm 3,1.8696115121804082
1000,600,1,gaussian,1.5,1.8669989318654328,499,SN13,1.8667073448682063
1000,600,1,gaussian,1.5,1.8669989318654328,499,OptShrink,1.8704272459875042
1000,600,1,gaussian,1.5,1.8669989318654328,500,Algorithm 3,1.850367444539168
1000,600,1,gaussian,1.5,1.8669989318654328,500,SN13,1.872664040172557
1000,600,1,gaussian,1.5,1.8669989318654328,500,OptShrink,1.8766552653093442
1000,600,1,rademacher,1.5,1.8669989318654328,1,Algorithm 3,1.818683880122979
1000,600,1,rademacher,1.5,1.8669989318654328,1,SN13,1.8279651269149297
1000,600,1,rademacher,1.5,1.8669989318654328,1,OptShrink,1.8325111596546153
1000,600,1,rademacher,1.5,1.8669989318654328,2,Algorithm 3,1.9075199710064208
1000,600,1,rademacher,1.5,1.8669989318654328,2,SN13,1.8996486634265422
1000,600,1,rademacher,1.5,1.8669989318654328,2,OptShrink,1.903767651925065
1000,600,1,rademacher,1.5,1.8669989318654328,3,Algorithm 3,1.908107927567724
1000,600,1,rademacher,1.5,1.8669989318654328,3,SN13,1.909186162441506
1000,600,1,rademacher,1.5,1.8669989318654328,3,OptShrink,1.913462728935107
1000,600,1,rademacher,1.5,1.8669989318654328,4,Algorithm 3,1.8055684648898789
1000,600,1,rademacher,1.5,1.8669989318654328,4,SN13,1.8241501677943959
1000,600,1,rademacher,1.5,1.8669989318654328,4,OptShrink,1.8280946801541338
1000,600,1,rademacher,1.5,1.8669989318654328,5,Algorithm 3,1.835225431800665
1000,600,1,rademacher,1.5,1.8669989318654328,5,SN13,1.8385396955721338
1000,600,1,rademacher,1.5,1.8669989318654328,5,OptShrink,1.8424808871600127
1000,600,1,rademacher,1.5,1.8669989318654328,6,Algorithm 3,1.9042546391849853
